App ID,Game Name,Playtime (Hours),Achievement API Name,Achievement Display Name,Description,Achieved (1=Yes),Unlock Time (UTC)
244210,Assetto Corsa,1.17,SPECIAL_EVENT_184_0,Hybrid Revenge : Bronze,Audi R18 e-tron quattro against LMP1s and GT2s @ Spa,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_184_1,Hybrid Revenge : Silver,Audi R18 e-tron quattro against LMP1s and GT2s @ Spa,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_184_2,Hybrid Revenge : Gold,Audi R18 e-tron quattro against LMP1s and GT2s @ Spa,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_184_3,Hybrid Revenge : Golden Glory,Audi R18 e-tron quattro against LMP1s and GT2s @ Spa,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_185_0,Harsh Challenge : Bronze,Audi R8 LMS 2016 @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_185_1,Harsh Challenge : Silver,Audi R8 LMS 2016 @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_185_2,Harsh Challenge : Gold,Audi R8 LMS 2016 @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_186_0,GT Experience : Bronze,Audi R8 LMS 2016 against GT3s @ Nurburgring,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_186_1,GT Experience : Silver,Audi R8 LMS 2016 against GT3s @ Nurburgring,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_186_2,GT Experience : Gold,Audi R8 LMS 2016 against GT3s @ Nurburgring,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_186_3,GT Experience : Golden Glory,Audi R8 LMS 2016 against GT3s @ Nurburgring,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_187_0,Entry Level : Bronze,Audi TT Cup race @ Zandvoort,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_187_1,Entry Level : Silver,Audi TT Cup race @ Zandvoort,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_187_2,Entry Level : Gold,Audi TT Cup race @ Zandvoort,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_187_3,Entry Level : Golden Glory,Audi TT Cup race @ Zandvoort,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_188_0,Just A Taste : Bronze,Audi TT Cup @ Nurburgring Sprint,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_188_1,Just A Taste : Silver,Audi TT Cup @ Nurburgring Sprint,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_188_2,Just A Taste : Gold,Audi TT Cup @ Nurburgring Sprint,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_182_0,Warming Up : Bronze,McLaren P1 GTR @ Vallelunga,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_182_1,Warming Up : Silver,McLaren P1 GTR @ Vallelunga,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_182_2,Warming Up : Gold,McLaren P1 GTR @ Vallelunga,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_189_0,Like No Other : Bronze,Ferrari 250 GTO @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_189_1,Like No Other : Silver,Ferrari 250 GTO @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_189_2,Like No Other : Gold,Ferrari 250 GTO @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_190_0,Built To Compete : Bronze,Ferrari GTO @ Imola,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_190_1,Built To Compete : Silver,Ferrari GTO @ Imola,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_190_2,Built To Compete : Gold,Ferrari GTO @ Imola,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_191_0,Age Of The Bravest : Bronze,Ferrari 312-67 @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_191_1,Age Of The Bravest : Silver,Ferrari 312-67 @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_191_2,Age Of The Bravest : Gold,Ferrari 312-67 @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_192_0,Scarlet Rouge : Bronze,Ferrari 330 P4 @ Spa,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_192_1,Scarlet Rouge : Silver,Ferrari 330 P4 @ Spa,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_192_2,Scarlet Rouge : Gold,Ferrari 330 P4 @ Spa,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_193_0,Red Wonder : Bronze,Ferrari F2004 @ Monza,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_193_1,Red Wonder : Silver,Ferrari F2004 @ Monza,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_193_2,Red Wonder : Gold,Ferrari F2004 @ Monza,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_194_0,Life In The Fast Lane : Bronze,Ferrari 812 Superfast @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_194_1,Life In The Fast Lane : Silver,Ferrari 812 Superfast @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_194_2,Life In The Fast Lane : Gold,Ferrari 812 Superfast @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_195_0,70 And Counting : Bronze,Ferrari SF70H @ Silverstone GP,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_195_1,70 And Counting : Silver,Ferrari SF70H @ Silverstone GP,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_195_2,70 And Counting : Gold,Ferrari SF70H @ Silverstone GP,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_196_0,Amon Hills : Bronze,Ferrari 312-67 against Lotus 49 @ Silverstone 67,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_196_1,Amon Hills : Silver,Ferrari 312-67 against Lotus 49 @ Silverstone 67,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_196_2,Amon Hills : Gold,Ferrari 312-67 against Lotus 49 @ Silverstone 67,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_196_3,Amon Hills : Golden Glory,Ferrari 312-67 against Lotus 49 @ Silverstone 67,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_197_0,A Perfect Curve : Bronze,Ferrari 330 P4 against Ford GT40 and Porsche 908 LH @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_197_1,A Perfect Curve : Silver,Ferrari 330 P4 against Ford GT40 and Porsche 908 LH @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_197_2,A Perfect Curve : Gold,Ferrari 330 P4 against Ford GT40 and Porsche 908 LH @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_197_3,A Perfect Curve : Golden Glory,Ferrari 330 P4 against Ford GT40 and Porsche 908 LH @ Brands Hatch,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_351_0,Arte Italiana : Bronze,Alfa Romeo 33 Stradale @ Vallelunga Classic,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_351_1,Arte Italiana : Silver,Alfa Romeo 33 Stradale @ Vallelunga Classic,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_351_2,Arte Italiana : Gold,Alfa Romeo 33 Stradale @ Vallelunga Classic,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_352_0,Who is the Fairest of All? : Bronze,Alfa Giulia Quadrifoglio Race @ Monza,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_352_1,Who is the Fairest of All? : Silver,Alfa Giulia Quadrifoglio Race @ Monza,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_352_2,Who is the Fairest of All? : Gold,Alfa Giulia Quadrifoglio Race @ Monza,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_352_3,Who is the Fairest of All? : Golden Glory,Alfa Giulia Quadrifoglio Race @ Monza,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_353_0,The Time for Jokes is Over : Bronze,Alfa Giulia Quadrifoglio @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_353_1,The Time for Jokes is Over : Silver,Alfa Giulia Quadrifoglio @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_353_2,The Time for Jokes is Over : Gold,Alfa Giulia Quadrifoglio @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_354_0,Forest Ride : Bronze,Lamborghini Huracan Performante Race @ Brands Hatch GP,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_354_1,Forest Ride : Silver,Lamborghini Huracan Performante Race @ Brands Hatch GP,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_354_2,Forest Ride : Gold,Lamborghini Huracan Performante Race @ Brands Hatch GP,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_354_3,Forest Ride : Golden Glory,Lamborghini Huracan Performante Race @ Brands Hatch GP,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_355_0,Drying The Lake : Bronze,Lamborghini Huracan Performante @ Laguna Seca,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_355_1,Drying The Lake : Silver,Lamborghini Huracan Performante @ Laguna Seca,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_355_2,Drying The Lake : Gold,Lamborghini Huracan Performante @ Laguna Seca,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_356_0,ALA Technology : Bronze,Lamborghini Huracan Performante @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_356_1,ALA Technology : Silver,Lamborghini Huracan Performante @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_356_2,ALA Technology : Gold,Lamborghini Huracan Performante @ Nordschleife,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_357_0,Sixth Element : Bronze,Lamborghini Sesto Elemento @ Imola,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_357_1,Sixth Element : Silver,Lamborghini Sesto Elemento @ Imola,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_357_2,Sixth Element : Gold,Lamborghini Sesto Elemento @ Imola,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_358_0,Sunday Trip : Bronze,Maserati Quattroporte @ Highlands Long,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_358_1,Sunday Trip : Silver,Maserati Quattroporte @ Highlands Long,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_358_2,Sunday Trip : Gold,Maserati Quattroporte @ Highlands Long,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_359_0,Space Ship : Bronze,Maserati Alfieri @ Mugello,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_359_1,Space Ship : Silver,Maserati Alfieri @ Mugello,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_359_2,Space Ship : Gold,Maserati Alfieri @ Mugello,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_360_0,Pride : Bronze,Maserati Alfieri Race @ Silverstone International,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_360_1,Pride : Silver,Maserati Alfieri Race @ Silverstone International,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_360_2,Pride : Gold,Maserati Alfieri Race @ Silverstone International,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_360_3,Pride : Golden Glory,Maserati Alfieri Race @ Silverstone International,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_361_0,God Of Wind : Bronze ,Pagani Huayra BC @ Laguna Seca,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_361_1,God Of Wind : Silver,Pagani Huayra BC @ Laguna Seca,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_361_2,God Of Wind : Gold ,Pagani Huayra BC @ Laguna Seca,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_362_0,There Can Be Only One : Bronze,Pagani Huayra BC @ Mugello,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_362_1,There Can Be Only One : Silver,Pagani Huayra BC @ Mugello,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_362_2,There Can Be Only One : Gold,Pagani Huayra BC @ Mugello,0,
244210,Assetto Corsa,1.17,SPECIAL_EVENT_362_3,There Can Be Only One : Golden Glory,Pagani Huayra BC @ Mugello,0,
209000,Batman™: Arkham Origins,20.22,Achievement_1,City of Assassins,,1,2014-06-22T13:43:01
209000,Batman™: Arkham Origins,20.22,Achievement_2,One eye open,,1,2014-06-22T17:51:29
209000,Batman™: Arkham Origins,20.22,Achievement_3,Nobody that matters,,1,2014-06-22T19:51:25
209000,Batman™: Arkham Origins,20.22,Achievement_4,Everyone wears masks,,1,2014-07-02T19:05:04
209000,Batman™: Arkham Origins,20.22,Achievement_5,One Rule,,1,2014-07-02T22:15:26
209000,Batman™: Arkham Origins,20.22,Achievement_6,"Perhaps sooner, Perhaps later",,0,
209000,Batman™: Arkham Origins,20.22,Achievement_7,Shut Down,Shut down an entire Tower Network,1,2014-06-22T16:40:05
209000,Batman™: Arkham Origins,20.22,Achievement_8,Counter-intelligence,Decipher one Extortion File,1,2014-07-02T22:59:34
209000,Batman™: Arkham Origins,20.22,Achievement_9,Enigma Unravelled,Collect all Enigma items,0,
209000,Batman™: Arkham Origins,20.22,Achievement_10,First Riddler Trophy,Collect every collectible,0,
209000,Batman™: Arkham Origins,20.22,Achievement_11,"One down, several to go",Complete a Most Wanted entry,1,2014-06-22T18:24:15
209000,Batman™: Arkham Origins,20.22,Achievement_12,The Innocent and the Predatory,Capture all of Black Mask's Assassins,0,
209000,Batman™: Arkham Origins,20.22,Achievement_13,Shadow Vigilante,Master the Shadow Vigilante Dark Knight track,0,
209000,Batman™: Arkham Origins,20.22,Achievement_14,Gotham Protector,Master the Gotham Protector Dark Knight track,0,
209000,Batman™: Arkham Origins,20.22,Achievement_15,Worst Nightmare,Master the Worst Nightmare Dark Knight track,0,
209000,Batman™: Arkham Origins,20.22,Achievement_16,World's Greatest Detective	,Master the World's Greatest Detective Dark Knight track	,0,
209000,Batman™: Arkham Origins,20.22,Achievement_17,Legend of the Dark Knight,Complete all Dark Knight challenges,0,
209000,Batman™: Arkham Origins,20.22,Achievement_18,Crime Scene Investigator,Complete all Casefiles,0,
209000,Batman™: Arkham Origins,20.22,Achievement_19,Crime Fighter,Stop 20 Crime in Progress,1,2014-08-02T19:34:52
209000,Batman™: Arkham Origins,20.22,Achievement_20,"Thanks, old friend",Hear everything Alfred has to say,0,
209000,Batman™: Arkham Origins,20.22,Achievement_21,Personal Trainer,Obtain all the medals on Combat Training maps,0,
209000,Batman™: Arkham Origins,20.22,Achievement_22,Perfectionist,Obtain all the medals on Custom maps in Challenge mode,0,
209000,Batman™: Arkham Origins,20.22,Achievement_23,I've Got This,Acquire all upgrades,0,
209000,Batman™: Arkham Origins,20.22,Achievement_24,Free Flow Fifty,Reach x50 Combo,1,2014-07-02T21:51:58
209000,Batman™: Arkham Origins,20.22,Achievement_25,Anyone see that?,Complete a predator encounter without ever being spotted,1,2014-06-22T17:40:29
209000,Batman™: Arkham Origins,20.22,Achievement_26,What hit me?,Take down 100 enemies who didn't know you were there,0,
209000,Batman™: Arkham Origins,20.22,Achievement_27,Silent Knight,Complete a predator encounter using only silent takedowns,1,2014-06-22T17:06:30
209000,Batman™: Arkham Origins,20.22,Achievement_28,Point to Point,Glide across Bridge without touching ground,1,2014-06-22T18:09:58
209000,Batman™: Arkham Origins,20.22,Achievement_29,Around the World,Use the Batwing to travel to all Fast Travel points,1,2014-07-09T19:36:51
209000,Batman™: Arkham Origins,20.22,Achievement_30,Flawless Display,Successfully battle Shiva without taking any damage,0,
209000,Batman™: Arkham Origins,20.22,Achievement_31,Point Counter-Point,Complete Deathstroke without failing a single counter,0,
209000,Batman™: Arkham Origins,20.22,Achievement_32,One of Each,Use every Freeflow Focus gadget in one combo,0,
209000,Batman™: Arkham Origins,20.22,Achievement_33,Air Marathon,Glide 26 miles total,1,2014-07-03T16:16:11
209000,Batman™: Arkham Origins,20.22,Achievement_34,Medalist,Obtain all medals on the original Ranked Maps in Challenge mode (as Batman),0,
209000,Batman™: Arkham Origins,20.22,Achievement_35,Olympian,Obtain all medals on the original Campaign maps in Challenge mode (as Batman),0,
209000,Batman™: Arkham Origins,20.22,Achievement_36,Voice of the People,Scan 20 Anarky Tags,0,
209000,Batman™: Arkham Origins,20.22,Achievement_37,Clean Streets,Complete all Most Wanted missions,0,
209000,Batman™: Arkham Origins,20.22,Achievement_38,Give Them Something to Believe,Complete New Game Plus,0,
209000,Batman™: Arkham Origins,20.22,Achievement_39,I Am The Night,Finish I Am The Night Mode,0,
209000,Batman™: Arkham Origins,20.22,Achievement_40,Predator Paragon,"Take down 6 different Elites in a match, using 6 different methods as Batman or Robin in multiplayer",0,
209000,Batman™: Arkham Origins,20.22,Achievement_41,Killing Joke,Reach max level with the Joker faction in multiplayer,0,
209000,Batman™: Arkham Origins,20.22,Achievement_42,Fallen Knight,Reach max level with the Bane faction in multiplayer,0,
209000,Batman™: Arkham Origins,20.22,Achievement_43,Gotham All-Star,Reach max overall level in multiplayer,0,
209000,Batman™: Arkham Origins,20.22,Achievement_44,Clutch,Kill a Hero to bring back your entire gang when at 0 reinforcements on a full multiplayer server,0,
209000,Batman™: Arkham Origins,20.22,Achievement_45,Tales of Gotham,Win a round of each map with each faction in multiplayer,0,
209000,Batman™: Arkham Origins,20.22,Achievement_46,I Like Those Odds,"As a Hero, defeat 4 Elites within 40 seconds without using melee in multiplayer",0,
209000,Batman™: Arkham Origins,20.22,Achievement_47,Not An Ordinary Criminal,"As an Elite, earn 4000 XP in a single multiplayer match",0,
209000,Batman™: Arkham Origins,20.22,Achievement_48,"Arsenal, Awesome",Fully upgrade a weapon in multiplayer,0,
209000,Batman™: Arkham Origins,20.22,Achievement_49,Legend,Earn a level of prestige in multiplayer,0,
209000,Batman™: Arkham Origins,20.22,Achievement_50,Know Thy Enemy,Defeat each of the enemy players at least once in a multiplayer match,0,
209000,Batman™: Arkham Origins,20.22,Achievement_55,Master Wayne,Take no damage when playing as Bruce Wayne,0,
209000,Batman™: Arkham Origins,20.22,Achievement_56,Let it Snow,Receive the Extreme Environment Suit (XE Suit),0,
209000,Batman™: Arkham Origins,20.22,Achievement_57,Drilling for Justice,Assemble the cryonucleation tunneller - the cryodrill,0,
209000,Batman™: Arkham Origins,20.22,Achievement_58,For Auld Lang Syne,Stop Freeze and bring Boyle to justice,0,
209000,Batman™: Arkham Origins,20.22,Achievement_59,Paint the Town Red,"Find all Activist tags in Cold, Cold Heart",0,
209000,Batman™: Arkham Origins,20.22,Achievement_60,Breaking the Ice,Free all civilians frozen in cryogenic ice,0,
209000,Batman™: Arkham Origins,20.22,Achievement_61,Down with the Revolution,Stop Anarky thug operations in South Gotham,0,
209000,Batman™: Arkham Origins,20.22,Achievement_62,Snowjob,Get 3 enemies frozen in one attack,0,
209000,Batman™: Arkham Origins,20.22,Achievement_63,Stalact-tactician,Takedown 2 enemies with one stalactite,0,
209000,Batman™: Arkham Origins,20.22,Achievement_64,Come Out of the Cold,Perform 3 ice wall takedowns,0,
250320,The Wolf Among Us,0.87,ACH_101_1_WELCOME_TO_FABLETOWN,Welcome to Fabletown,Completed Chapter 1 of Episode 1.,1,2017-01-01T00:07:13
250320,The Wolf Among Us,0.87,ACH_101_2_WOLF_IN_SHERIFFS_CLOTHING,Wolf in Sheriff's Clothing,Completed Chapter 2 of Episode 1.,0,
250320,The Wolf Among Us,0.87,ACH_101_3_THE_LONG_GOODBYE,The Long Goodbye,Completed Chapter 3 of Episode 1.,0,
250320,The Wolf Among Us,0.87,ACH_101_4_THE_FROG_OR_THE_PRINCE,The Frog or the Prince?,Completed Chapter 4 of Episode 1.,0,
250320,The Wolf Among Us,0.87,ACH_101_5_PANIC_IN_THE_PARLOURS,Panic in the Parlours,Completed Chapter 5 of Episode 1.,0,
250320,The Wolf Among Us,0.87,ACH_101_6_A_LIGHT_SNOWFALL,A Light Snowfall,"Completed Episode 1: ""Faith""",0,
250320,The Wolf Among Us,0.87,ACH_101_7_NOVICE_LIBRARIAN,Novice Librarian,Unlocked all Book of Fables entries in Episode 1.,0,
250320,The Wolf Among Us,0.87,ACH_102_1_RIGHT_TO_AN_ATTORNEY,Right to an Attorney,Completed Chapter 1 of Episode 2.,0,
250320,The Wolf Among Us,0.87,ACH_102_2_BREAKING_POINT,Breaking Point,Completed Chapter 2 of Episode 2.,0,
250320,The Wolf Among Us,0.87,ACH_102_3_SISTERS,Sisters,Completed Chapter 3 of Episode 2.,0,
250320,The Wolf Among Us,0.87,ACH_102_4_MADE_THEM_CRY,Made Them Cry,Completed Chapter 4 of Episode 2.,0,
250320,The Wolf Among Us,0.87,ACH_102_5_CAN_I_GET_A_FRESH_SET_OF_TOWELS,Can I Get a Fresh Set of Towels?,Completed Chapter 5 of Episode 2.,0,
250320,The Wolf Among Us,0.87,ACH_102_6_NO_RESPECT_FOR_THE_DEAD,No Respect for the Dead,"Completed Episode 2: ""Smoke and Mirrors""",0,
250320,The Wolf Among Us,0.87,ACH_102_7_APPRENTICE_LIBRARIAN,Apprentice Librarian,Unlocked all Book of Fables entries in Episode 2.,0,
250320,The Wolf Among Us,0.87,ACH_103_1_PROMISING_LEADS,Promising Leads,Completed Chapter 1 of Episode 3.,0,
250320,The Wolf Among Us,0.87,ACH_103_2_BELLY_FULL_OF_STONES,Belly Full of Stones,Completed Chapter 2 of Episode 3.,0,
250320,The Wolf Among Us,0.87,ACH_103_3_WHAT_BIG_EYES_YOU_HAVE,What Big Eyes You Have,Completed Chapter 3 of Episode 3.,0,
250320,The Wolf Among Us,0.87,ACH_103_4_HUFF_AND_PUFF,Huff and Puff,Completed Chapter 4 of Episode 3.,0,
250320,The Wolf Among Us,0.87,ACH_103_5_SEVERE_CASE_OF_LYCANTHROPY,Severe Case of Lycanthropy,Completed Chapter 5 of Episode 3.,0,
250320,The Wolf Among Us,0.87,ACH_103_6_THE_ENCHANTED_LAND_OF_NEW_YORK_CITY,The Enchanted Land of New York City,"Completed Episode 3: ""A Crooked Mile""",0,
250320,The Wolf Among Us,0.87,ACH_103_7_JOURNEYMAN_LIBRARIAN, Journeyman Librarian,Unlocked all Book of Fables entries in Episode 3.,0,
250320,The Wolf Among Us,0.87,ACH_104_1_ONCE_UPON_A_TIME,Once Upon a Time,Completed Chapter 1 of Episode 4.,0,
250320,The Wolf Among Us,0.87,ACH_104_2_THERE_WAS_A_WOLF,There Was a Wolf,Completed Chapter 2 of Episode 4.,0,
250320,The Wolf Among Us,0.87,ACH_104_3_WHO_RULED_THE_LAND,Who Ruled The Land,Completed Chapter 3 of Episode 4.,0,
250320,The Wolf Among Us,0.87,ACH_104_4_HE_WAS_MUCH_FEARED,He Was Much Feared,Completed Chapter 4 of Episode 4.,0,
250320,The Wolf Among Us,0.87,ACH_104_5_BUT_SOON_HE_MENDED_HIS_EVIL_WAYS,But Soon He Mended His Evil Ways,Completed Chapter 5 of Episode 4.,0,
250320,The Wolf Among Us,0.87,ACH_104_6_AND_ALL_WERE_HAPPY,And All Were Happy,"Completed Episode 4: ""In Sheep's Clothing""",0,
250320,The Wolf Among Us,0.87,ACH_104_7_MASTER_LIBRARIAN,Master Librarian,Unlocked all Book of Fables entries in Episode 4.,0,
250320,The Wolf Among Us,0.87,ACH_105_1_BEGINNING_OF_THE_END,Beginning of the End,Completed Chapter 1 of Episode 5.,0,
250320,The Wolf Among Us,0.87,ACH_105_2_THIS_HOUSE_OF_STRAW,This House of Straw,Completed Chapter 2 of Episode 5.,0,
250320,The Wolf Among Us,0.87,ACH_105_3_A_SILVER_BULLET,A Silver Bullet,Completed Chapter 3 of Episode 5.,0,
250320,The Wolf Among Us,0.87,ACH_105_4_MY_LAST_CIGARETTE,My Last Cigarette,Completed Chapter 4 of Episode 5.,0,
250320,The Wolf Among Us,0.87,ACH_105_5_THE_NORTH_WIND_BLOWS,The North Wind Blows,Completed Chapter 5 of Episode 5.,0,
250320,The Wolf Among Us,0.87,ACH_105_6_HAPPILY_EVER_AFTER,Happily Ever After,"Completed Episode 5: ""Cry Wolf""",0,
250320,The Wolf Among Us,0.87,ACH_105_7_GRAND_MASTER_LIBRARIAN,Grand Master Librarian,Unlocked all Book of Fables entries in Episode 5.,0,
255480,NBA 2K14,56.15,,,,,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT1,Sand Central Station,Complete Level 1 - Sand Central Station,1,2014-02-20T01:30:51
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT2,Times Square Off,Complete Level 2 - Times Square Off,1,2014-03-01T21:01:43
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT3,Exploratory Laboratory,Complete Level 3 - Exploratory Laboratory,0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT4,Rock up at the Lock up,Complete Level 4 - Rock up at the Lock up,0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT5,"Rebooted, Resuited","Complete Level 5 - Rebooted, Resuited",0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT6,Red Head Detention,Complete Level 6 - Red Head Detention,0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT7,Bifrosty Reception,Complete Level 7 - Bifrosty Reception,0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT8,Juggernauts and Crosses,Complete Level 8 - Juggernauts and Crosses,0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT9,Doctor in the House,Complete Level 9 - Doctor in the House,0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT10,That Sinking Feeling,Complete Level 10 - That Sinking Feeling,0,
249130,LEGO® MARVEL Super Heroes,7.8,COMPLETE_STORYEVENT11,Taking Liberties,Complete Level 11 - Taking Liberties,0,
